Creator_Experience_Years,Videos_Per_Month,Avg_Watch_Time_Min,Content_Quality_Score,Niche_Competition,Thumbnail_ClickRate,Upload_Consistency,Audience_Retention,Ad_CPM,Platform,Content_Type,Audience_Region,Monthly_Revenue
6,55,23.48466884378571,9,0.08431221064824512,9.187636423172096,9,48.2437485797867,1.7404942772351415,Twitch,Gaming,Europe,5039.240514382181
4,21,22.297402481888785,3,0.7003192520990917,1.4046039258703782,5,27.94569761247554,8.25207961364667,YouTube,Vlog,Europe,4530.625004663876
8,30,17.70348640005221,9,0.7474840800175276,14.666508452770302,5,79.74429652065537,10.321025235276556,YouTube,Gaming,India,5983.110340760801
7,41,18.93743017289908,3,0.8266312840710278,14.679574401231658,2,46.087335681201935,7.804100597154588,Twitch,Education,US,5041.351280928414
11,42,15.169862055204899,1,0.7661664578021726,9.248543547967913,5,68.00079837569518,7.978162455316856,YouTube,Vlog,Europe,5235.047886734109
0,58,6.207394381383751,8,0.8850482920632964,7.524879946800743,4,28.296598991064542,14.94637585450775,Instagram,Vlog,Europe,5533.1881366184625
2,15,20.056847859104078,2,0.22981967582157237,7.371944513805867,9,56.23929819991581,13.383699021835472,Twitch,Gaming,India,5050.919282259754
6,15,4.638599071555157,5,0.2057942776400088,16.775732096732455,5,82.96404020515968,14.647275569083645,Twitch,Education,US,6053.504103475034
11,39,15.839750357818744,7,0.041627269121474075,2.5786776801821403,1,75.04777960412929,10.794323080388917,YouTube,Gaming,US,6153.031898937522
8,22,11.87960088303932,9,0.7967740183964079,10.712856101443434,1,92.41356337702823,14.035905935626673,Instagram,Gaming,US,6051.599139549206
8,50,14.321209760049157,6,0.6690894556459926,16.83967290268412,7,33.25085567073709,4.397219026293678,Instagram,Education,US,5360.482032862565
5,68,23.96380429958973,8,0.2718326182527796,15.134807097327347,5,94.70975049575559,5.430452997016145,YouTube,Education,India,5386.1147914437925
10,43,12.1738479913938,9,0.5309036410741382,3.2985406656822165,4,83.58858274247964,9.020230861913536,Instagram,Education,India,5050.771522160841
1,38,18.22932202588002,9,0.8649634595658303,9.944014395236914,7,68.06414370813305,1.3533451980617026,Instagram,Gaming,India,3378.313896503872
9,24,1.3852275710339335,7,0.4127683749196692,1.0128502769836742,7,77.09009925736993,0.7906994153950806,Twitch,Education,US,3881.9369926014388
7,70,9.327296357298886,6,0.17210202522813534,13.350979349233725,1,31.569751337433242,11.608741058312594,Instagram,Education,India,5394.748096326369
3,37,4.060255184582261,4,0.8380849734993265,3.2078923369742514,7,79.13787892331577,3.414536836725278,Instagram,Gaming,Europe,3554.9392714623914
11,17,8.429915991356616,4,0.7700637876918567,17.725852762375744,4,86.32035132607629,1.3882254036982329,Twitch,Education,US,4514.500353980222
1,7,17.38106358509709,8,0.5062538869771537,14.321201201832114,9,84.79580600552957,1.1143003615527707,YouTube,Education,US,4275.273350745563
5,58,11.472520222233378,9,0.6233693385842014,14.802696103983141,7,43.00782633040138,7.319084751767901,YouTube,Gaming,India,5339.1040412681095
11,28,22.1716635927535,3,0.8812929406974601,16.72605507774169,9,60.01505880563407,7.499801936476948,Instagram,Gaming,India,5427.317119357521
9,6,17.041276109574262,2,0.7071478139072237,12.890311569045185,8,43.12817540030879,5.773715985388667,Instagram,Education,US,4603.634997258119
2,30,12.415305984072553,5,0.3007173457990847,14.33697066338763,1,81.21268100788973,2.9060482386216218,YouTube,Education,US,4396.227695994471
4,29,17.51640864471436,2,0.4621846547266516,8.642053911280364,8,58.336189252105505,14.221337942476103,YouTube,Vlog,Europe,5965.871522092971
10,62,21.376764506779548,5,0.05260317244265622,17.84769906719592,1,65.60080272661888,2.710978567655725,Instagram,Education,India,4419.750016632806
3,18,22.271215671175895,8,0.9145774481132625,4.0054349712742585,4,25.68574846988711,6.140694892560015,YouTube,Gaming,Europe,4715.670258485702
6,73,5.840250367784291,5,0.7408200686711188,12.891009892194827,4,33.78666419706299,3.5966349768188333,Twitch,Gaming,US,4711.498884033159
8,52,17.829925703761063,9,0.03917881029625214,3.1246927160449247,5,36.46722834724876,14.586317172810901,YouTube,Gaming,US,6808.201811224695
8,73,12.733849214677253,3,0.5142890040061548,7.601124719291449,3,81.83759274847965,9.844776393025882,YouTube,Gaming,India,5308.3345783962595
3,42,3.219981574178636,4,0.8453406850017591,17.552230832111515,4,26.466920052834872,6.54589405167748,YouTube,Education,US,4795.629166499923
6,19,16.91309954097081,4,0.36587197913671643,1.0492516297581553,7,57.682958673337694,7.963986727935614,YouTube,Vlog,US,4967.0067038572415
7,34,20.964256033910853,9,0.7294284900537219,13.994994464791356,5,57.52285008677585,9.066520031256985,YouTube,Education,US,5894.286360638572
6,40,5.701108521665132,4,0.258874849271587,8.138725630398875,1,74.8968184584514,11.796765918703542,Twitch,Vlog,India,4803.282027239487
10,4,8.49685247493261,1,0.41175338618256907,5.450665895601012,1,67.33759186766032,8.756681817274316,Twitch,Gaming,Europe,4424.219198808991
2,17,6.239141913346956,3,0.5129375485333622,16.244815610216623,1,84.28550306330953,3.227224129025157,YouTube,Vlog,Europe,3463.845175345649
10,36,11.476957999867881,6,0.8484890507268589,7.58215123550371,6,51.04918588943896,3.0599392371374545,Instagram,Vlog,US,4520.3405304904945
3,48,11.953247652385121,7,0.12895022457084027,10.643672053804622,9,73.23661545456261,7.16005681190061,Instagram,Education,India,4519.002437357636
10,76,12.821251493476716,7,0.7368719580096594,15.165303117305674,7,45.535336875543535,2.6963024201181742,YouTube,Education,US,5243.281986510059
9,2,15.973451295134687,4,0.3635444057353717,12.859988681578395,8,32.4912010341647,4.612363654686333,Instagram,Education,US,4480.836720702027
0,31,1.1127694141148696,2,0.23877643067117849,12.983460573164972,5,84.59353752798651,8.931551122863366,Instagram,Education,India,4220.416210885887
10,49,7.301581596268591,7,0.3218044654559219,1.1074517813493905,3,70.69006354484758,9.16233728408819,YouTube,Gaming,US,5476.430576480574
6,62,24.42181769541336,6,0.9397108818252801,16.111485412075652,9,56.44847362564411,12.950829594197264,YouTube,Gaming,US,6892.578019922547
4,55,21.93917805459174,8,0.5604998661191569,10.871753024820308,1,66.83839662531825,7.129105568605136,YouTube,Education,US,5377.0678950125
11,16,14.496333084943846,4,0.93004604056792,14.514516853750516,6,41.28068554225896,14.076387934292429,Twitch,Vlog,India,5731.188362343329
1,46,17.277298843813718,8,0.7803592145674417,7.961544180379917,4,44.17739179277372,7.212413179802302,YouTube,Gaming,US,5071.470167516425
6,29,4.643494165294447,8,0.9482982000926355,8.175796426635605,2,88.35589216344718,12.369067300819289,Instagram,Education,India,4851.196629304931
10,33,16.0624893712336,1,0.39933346450822893,5.152085053724249,6,85.66234277247219,8.37816406629943,Instagram,Vlog,Europe,4850.0165051602
3,1,24.61913822499712,8,0.601376802804489,2.4244926432861758,1,29.403798508124062,6.848479035753069,Twitch,Education,Europe,4040.87154503705
11,4,15.043963474797351,4,0.15143979217769898,15.643124573724371,9,89.14691010405254,10.156436589822059,Instagram,Gaming,US,5800.039791299896
11,78,19.044127008425825,6,0.42137483296149336,4.6293302562996885,9,90.84125310733107,9.051615219519277,YouTube,Education,US,6453.723144646185
4,79,6.8574777172483925,7,0.3285042020018052,16.93524179540612,8,89.48932811784347,4.965031489208227,Twitch,Gaming,Europe,4971.322018869433
5,29,15.79043854887043,8,0.4510239922968817,10.573228327304557,7,85.35975396928117,5.078721561159665,YouTube,Vlog,US,5159.328843271544
10,64,19.533386122241374,6,0.34553322635774775,4.333826254981554,1,39.550388852278545,9.178921507578512,Instagram,Vlog,US,5565.788852947256
2,15,7.063411968379322,6,0.6532590785358929,3.158031933405535,5,77.91629912808872,9.37260955523979,YouTube,Education,India,4291.676902378235
7,79,14.130872872239758,2,0.9757303416205664,11.14079694294765,6,73.34501145433617,0.9318447146268801,Instagram,Vlog,US,3955.6742689531284
8,59,13.349246537559956,1,0.8461048331578945,12.759939516182587,8,84.58110095598849,12.073157471146784,Instagram,Gaming,Europe,6093.872507927483
8,15,14.181126036831092,6,0.9889226640768851,13.692394310924515,3,89.54768414767466,6.840863998157101,YouTube,Gaming,Europe,5008.100664890085
7,42,8.305821967830383,2,0.28297305782021687,4.438710034266906,6,72.31503619578774,8.431406617242626,Twitch,Education,India,4696.638751429375
11,41,8.201097411271423,2,0.05805680238126265,12.851401887364698,5,64.91436477763338,12.758641558170268,Twitch,Gaming,Europe,6193.540902287994
11,47,5.450356660665242,6,0.7034658306718583,14.81303289981494,7,44.64029059329588,14.990726300207145,YouTube,Gaming,Europe,7004.895897490327
3,27,8.156551476154736,2,0.26386667315493684,2.558646616790151,1,35.51137094239749,13.147925068419234,YouTube,Gaming,US,5459.404075074444
3,33,2.866693754675416,6,0.13305348169970088,17.610598727699475,8,29.110187748074907,11.00068459237199,YouTube,Vlog,Europe,5637.110642769064
4,19,14.74531489788798,9,0.35707067024276584,13.236621576359036,1,37.31973288435576,6.240539028644725,YouTube,Gaming,India,4654.882369413762
5,14,3.1892301054279732,5,0.63208847054907,1.3852706643494481,7,56.773760532029485,8.126623156054997,YouTube,Education,Europe,4494.588045849753
1,6,18.943268492923437,8,0.5720968192139912,7.476191785569438,9,74.44725058711875,3.512502722132587,YouTube,Vlog,India,3557.0028394926094
8,12,24.052007515792333,4,0.13223808663497283,7.2459926878649386,2,30.64235046220211,2.545359503988433,YouTube,Gaming,India,4068.652288407519
11,24,2.509395742382768,6,0.4529154430485257,7.220794040834843,7,92.87615923225134,2.789856844548567,Instagram,Education,US,4546.465632540967
5,42,4.3373604349992245,7,0.020913897409901683,3.6974539581265136,2,63.27492185563923,8.22808688096751,YouTube,Vlog,Europe,4706.540929414878
4,63,11.59404968745961,8,0.33828939928962987,13.82937298377369,7,59.458133976418665,3.7984679203936946,YouTube,Gaming,US,5265.4453047133275
3,5,22.102554213189563,8,0.6015722678398795,17.71532041871134,5,29.218506946272594,1.88998615984332,YouTube,Vlog,India,3634.26097983116
0,44,19.89062740969529,3,0.9261088005450607,15.7865917185856,6,31.336097541200733,1.4072729886020177,YouTube,Gaming,India,3727.1443759980834
11,10,7.908018815579954,1,0.892921498472584,11.101610919549785,6,33.22459037581862,4.142885524789266,Twitch,Vlog,US,4409.076566575098
4,16,10.639979962280844,6,0.5683670913256269,3.1251679134930024,9,75.95769555086252,2.7653488859055173,Instagram,Gaming,Europe,3810.0068430133797
10,41,24.97887392454045,7,0.91127568197209,2.3388071450365713,2,46.93760078121892,11.79424251360642,YouTube,Education,Europe,6278.220109247178
0,25,4.833845267192877,4,0.47314942526642423,12.7704690883068,2,39.964664592085626,2.5299146610174077,YouTube,Education,Europe,3672.256210438514
2,58,20.629820015131017,1,0.7311542912310339,17.764688348392674,7,78.10459621587526,6.992087297354464,YouTube,Education,US,5286.557553903523
9,79,3.027974725053851,1,0.08516608199724596,6.392718423427659,8,36.258008247449844,8.827600976265547,Instagram,Education,India,4769.20607964632
8,29,24.95211429979246,8,0.0018595211260069577,16.01959845400657,8,67.35346176826991,7.3930159988213635,Twitch,Education,Europe,5748.436499549957
9,71,14.609941944660928,9,0.0025862189355546628,17.746812644394616,9,63.97786030116508,7.033313529418847,Twitch,Vlog,Europe,6353.406313812074
11,7,7.38393844359362,8,0.2751069319025662,4.131051323456243,5,89.6024087085165,14.19724479694531,YouTube,Vlog,US,6206.42944203097
11,53,13.462840833100586,8,0.8613101916995983,3.9285201634038955,9,54.56033834824868,8.039444500503318,YouTube,Vlog,India,5289.039446996822
11,24,18.855507033701123,7,0.8953116502818005,17.70900465822806,6,51.068001481269974,3.215534864495371,YouTube,Gaming,Europe,5094.294329593028
4,2,5.160428684271817,8,0.2808115907480595,6.64818960802236,6,30.539404861597003,12.061086791499005,Instagram,Education,India,4188.953357315797
5,48,11.787304852567985,3,0.19450433534708667,15.199044625322372,5,40.3516455808401,8.068729672619948,YouTube,Education,India,5227.692834801483
5,31,20.480382300686212,3,0.850185674248009,15.462395888251422,4,86.98939593796766,6.6597767081504715,Twitch,Vlog,US,4650.057330553217
10,2,5.2393429125158475,7,0.3883969187598896,14.506177593124173,9,80.16034372257852,5.507644129367666,YouTube,Gaming,India,4299.632734346209
10,4,3.0222135597549906,4,0.10496436201443993,7.843963327822518,4,57.18810227955651,10.028071622977329,YouTube,Education,India,4514.250271615625
8,14,22.974329844406984,2,0.8071554236311493,14.693297740091595,4,89.0943982301747,4.292854637126933,YouTube,Gaming,US,5034.322068337046
4,54,24.679563080043003,6,0.5940544566630785,11.353064851744813,9,80.3842258363606,2.1211672357693443,YouTube,Education,Europe,4792.326643629684
3,51,19.933778100074825,8,0.05987011018263033,16.090909349473936,4,35.50453409728336,2.2416993383384076,Instagram,Education,India,3935.737995668137
8,51,15.049478109725648,4,0.1280522393576291,14.027374830924026,7,43.03704922451843,4.884214041166254,Instagram,Vlog,Europe,4987.207313130317
10,46,9.818576380908864,6,0.8904612038537404,13.25075429793402,2,27.97134991454288,2.3386570675311713,YouTube,Education,India,4179.100234844804
9,55,4.553665324350697,8,0.5626555421618383,15.537314037373712,1,51.61169562419167,9.175925048538605,Twitch,Gaming,Europe,5780.97105288702
7,61,23.577222239362328,1,0.08131683856566452,2.080548183218732,3,76.93671609538177,1.0236121080369125,Instagram,Gaming,Europe,4017.9501392195584
1,41,20.81482822426962,5,0.7028721626984145,7.370506851928816,8,57.66820309874846,4.39640131447714,Instagram,Education,US,4337.208575523238
0,30,3.2409339990969688,2,0.05087903331555188,1.7146744180820213,8,33.9239270583209,1.7692992846412294,YouTube,Gaming,India,3065.1648093787626
11,7,4.999323461754155,3,0.3356775041916864,10.331600464171155,9,29.126455602324214,8.733640052936286,Instagram,Education,US,5162.80530720794
1,12,19.9436053963545,5,0.7958320286799888,14.475573442672168,8,46.64261202847241,5.285559999281524,YouTube,Education,Europe,4699.585605930042
9,6,14.738873537398689,3,0.4094603924644685,6.36723972831721,6,67.63165673267349,9.50179154340494,Instagram,Vlog,Europe,4755.705882965045
2,21,8.594141061265383,5,0.12348891814502727,3.6341667043444517,3,29.62629486779196,3.040775946819793,Instagram,Vlog,Europe,3186.595295068631
9,76,8.698977176753207,2,0.2595946498174412,13.288515100080627,4,86.66844439531557,10.264340834915988,Instagram,Gaming,Europe,5783.740942724388
1,10,21.845134832985725,4,0.38291442910632,13.977573217141114,8,32.659831440761536,8.208700089145896,YouTube,Gaming,India,4809.1192684106045
1,13,21.514152975750275,6,0.04380255493178897,1.804589507949742,1,83.43889549950035,7.814115946097507,YouTube,Gaming,India,4163.575975796706
2,39,17.789922169104383,5,0.8048832522126874,9.093928501329453,2,55.57086035831386,14.996774765498342,YouTube,Gaming,US,5985.130887039504
6,77,16.889963575062325,9,0.7691333290854426,3.4402216311846736,9,89.0633289119112,8.506910571376787,Twitch,Gaming,Europe,5550.8552675288465
4,45,15.00017947018185,7,0.08545949851232515,7.441749150345044,3,55.80525265851356,13.597752424444826,Instagram,Education,Europe,5902.34042445074
10,23,2.2025357905616545,2,0.651767836354465,13.301931073048923,6,89.25927928426815,7.827696952941155,YouTube,Education,Europe,5283.467122165666
1,32,11.42606766175988,2,0.8912349398609716,4.582542024500348,8,30.376456046751194,6.004452455971929,YouTube,Gaming,India,3785.692677071193
3,56,22.04992096993773,6,0.1646642526726576,17.4065998521993,8,44.6874577244818,10.355331428223787,Instagram,Vlog,India,5324.332484085327
0,68,13.632638377341255,4,0.027608419211245017,2.3105173454934973,1,63.03268193456121,2.274668370115769,YouTube,Education,US,3860.5821734924143
8,63,8.184594550007738,2,0.0090000619702435,14.166375162470452,7,66.85020108334027,3.3675335886109803,YouTube,Gaming,Europe,4714.093280950266
8,20,20.580189905935665,3,0.5711725097568802,1.1391208209931667,5,77.04870112222136,5.496764602837217,Twitch,Vlog,US,4456.13485393929
5,31,23.14219705949818,2,0.3709062611523921,9.323520581902338,3,40.546013241801866,6.385228931486638,Twitch,Vlog,India,4134.350326826926
1,9,8.022831468829015,8,0.7684935508053828,11.834795189299614,2,63.06734446491723,1.6827830985345098,YouTube,Gaming,India,3353.5098786665835
8,64,16.953178889406637,1,0.26777473744600455,7.1630079428013405,2,93.91712579260906,1.1437292806159327,YouTube,Gaming,India,3810.507595148815
1,19,11.395248179636965,3,0.48066197854482073,3.2268886365449356,6,33.95088143813216,3.0751655686473534,YouTube,Gaming,US,3853.913882293061
10,46,20.29918994242146,3,0.37161654627196106,4.906441114162133,4,60.21014125091769,0.628593432629108,Instagram,Vlog,US,4103.636247065598
1,10,13.688320032372793,7,0.009531435360060625,8.861658620219163,9,50.12041124771051,7.63447932806998,YouTube,Gaming,Europe,4637.841117855471
0,50,7.751387136004452,1,0.4499669445071325,17.871864554390406,2,36.36121924239071,5.156320548290457,Twitch,Vlog,India,3917.0621990389554
